course_id,level_id,module_id,topic_id,topic_title,subtopic_count,risk_tags,status,note,source
mongodb,senior,mongodb,window-functions,Aggregation Window Functions,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,iq,replica-sharding-qa,Replication & Sharding Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,iq,change-streams-geo-qa,Change Streams & Geospatial Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,iq,advanced-features-qa,Advanced Features Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,performance-tuning,Query Performance & explain(),11,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,index-strategies-production,Index Strategies for Production,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,connection-management,Connection Pooling & Driver Config,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,nodejs-driver,MongoDB Node.js Driver,11,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,mongoose-odm,Mongoose ODM,14,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,security-mongodb,Security,10,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,backup-recovery,Backup & Recovery,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,monitoring-profiling,Monitoring & Profiling,10,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,mongodb,capped-collections-tailable,Capped Collections & Tailable Cursors,6,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,iq,performance-indexing-qa,Performance & Indexing Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,iq,mongoose-driver-qa,Mongoose & Driver Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,professional,iq,security-backup-qa,Security & Backup Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,wiredtiger-storage-engine,WiredTiger Storage Engine,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,replica-set-internals,Replica Set Internals,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,sharding-internals,Sharding Internals,9,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,csfle,Client-Side Field Level Encryption (CSFLE),9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,atlas-vector-search,Atlas Vector Search,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,atlas-services,Atlas App Services & Data Platform,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,aggregation-optimization,Aggregation Pipeline Optimization,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,multi-region-global,Multi-Region & Global Clusters,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,mongodb,system-design-mongodb,System Design with MongoDB,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,iq,internals-mastery-qa,Storage Engine & Internals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,iq,security-encryption-qa,Security & Encryption Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mastery,iq,architecture-leadership-qa,Architecture & Leadership Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
postgresql,entry,postgresql,what-is-postgresql,What is PostgreSQL?,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,installation-setup,Installation & Setup,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,psql-cli,psql — The PostgreSQL CLI,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,databases-schemas,Databases & Schemas,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,data-types-basic,Data Types,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,creating-tables,CREATE TABLE & Basic DDL,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,basic-sql-crud,Basic SQL — CRUD,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,postgresql,basic-query-operators,Basic Query Operators & Clauses,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,iq,rdbms-fundamentals-qa,RDBMS & PostgreSQL Fundamentals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,iq,psql-ddl-qa,psql & DDL Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,entry,iq,basic-sql-qa,Basic SQL Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,joins,JOINs,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,aggregate-functions,Aggregate Functions & GROUP BY,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,subqueries,Subqueries,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,constraints-detail,Constraints in Depth,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,sequences-identity,Sequences & Identity Columns,7,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,built-in-functions,Built-in Functions,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,views,Views,7,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,null-handling,NULL Handling,7,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,indexes-intro,Indexes — Introduction,7,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,postgresql,transactions-basics-pg,Transactions — Basics,6,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,iq,joins-aggregates-qa,JOINs & Aggregates Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,iq,subquery-constraints-qa,Subqueries & Constraints Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,junior,iq,functions-transactions-pg-qa,Functions & Transactions Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,window-functions,Window Functions,12,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,ctes,Common Table Expressions (CTEs),8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,indexing-deep-dive,Indexing Deep-Dive,12,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,explain-analyze,EXPLAIN & Query Plans,13,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,transactions-isolation,Transactions & Isolation Levels,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,plpgsql-basics,PL/pgSQL — Functions & Procedures,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,json-jsonb,JSON & JSONB,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,triggers,Triggers,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,postgresql,full-text-search,Full-Text Search,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,iq,window-cte-qa,Window Functions & CTEs Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,iq,indexing-explain-qa,Indexing & EXPLAIN Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mid,iq,mvcc-plpgsql-qa,"MVCC, PL/pgSQL & JSONB Q&A",8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,table-partitioning,Table Partitioning,11,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,row-level-security,Row-Level Security (RLS),8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,materialized-views,Materialized Views,7,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,advanced-jsonb,Advanced JSONB,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,arrays-pg,Arrays,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,advanced-plpgsql,Advanced PL/pgSQL,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,extensions,Extensions,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,lateral-joins,LATERAL Joins,5,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,postgresql,advanced-ddl,Advanced DDL,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,iq,partitioning-rls-qa,Partitioning & RLS Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,iq,jsonb-arrays-pg-qa,"JSONB, Arrays & Extensions Q&A",8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,senior,iq,plpgsql-types-qa,Advanced PL/pgSQL & DDL Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,connection-pooling,Connection Pooling,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,streaming-replication,Streaming Replication,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,logical-replication,Logical Replication,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,backup-recovery,Backup & Recovery,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,vacuum-autovacuum,Vacuuming & Autovacuum,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,security-roles,Security & Roles,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,configuration-tuning,Configuration & Performance Tuning,11,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,monitoring-observability,Monitoring & Observability,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,postgresql,fdw-upgrades,Foreign Data Wrappers & pg_upgrade,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,iq,pooling-replication-qa,Connection Pooling & Replication Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,iq,vacuum-security-pg-qa,"Vacuum, Security & Config Q&A",8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,professional,iq,monitoring-fdw-qa,Monitoring & FDW Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,storage-internals,Storage Internals,10,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,mvcc-internals,MVCC Internals,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,query-planner-internals,Query Planner Internals,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,parallel-query,Parallel Query,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,advanced-indexing-mastery,Advanced Indexing Strategies,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,logical-decoding-deep,Logical Decoding & CDC,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,system-design-postgresql,System Design with PostgreSQL,9,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,postgresql-version-features,PostgreSQL Version Roadmap,6,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,postgresql,custom-functions-operators,"Custom Functions, Aggregates & Operators",6,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,iq,internals-mvcc-qa,Storage & MVCC Internals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,iq,planner-parallel-qa,"Planner, Parallel & Indexing Q&A",8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
postgresql,mastery,iq,system-design-pg-qa,System Design & Architecture Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.postgresql.org/docs/
